,ACCIDENT_NO,ACCIDENTDATE,CYCLISTS,CYCLISTS_COUNT_LS,ACCIDENTTIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA Description,LIGHT_CONDITION,LIGHT_CONDITION_DEC,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY_DESC,SEVERITY,SEVERITY_DESC,SPEED_ZONE,VEHICLE_ID,INITIAL_DIRECTION,Vehicle Type Desc,FINAL_DIRECTION,DRIVER_INTENT,VEHICLE_MOVEMENT,TRAILER_TYPE,INITIAL_IMPACT,LAMPS,LEVEL_OF_DAMAGE,TRAFFIC_CONTROL_DESC,ROAD_ROUTE_1,ROAD_NAME,ROAD_TYPE,ROAD_NAME_INT,ROAD_TYPE_INT,DISTANCE_LOCATION,DIRECTION_LOCATION,NODE_ID,NODE_TYPE,LGA_NAME,Lga Name All,Lat,Long,Postcode No
244830,T20150024988,2/12/2015,141840,23555,13.15.00,1,Collision with vehicle,4,Wednesday,139,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,1,Day,2,2,0,1,0,1,1,Multiple intersection,3,Other Injury,50,B,E ,Bicycle,S ,2,2,H,F,2,3,Giveway sign,9999,MOLLISON,STREET,VICTORIA,CRESCENT,0,W,55168,I,YARRA,YARRA,-37.80746,144.99896,3067
245309,T20150025418,2/12/2015,141840,23555,09.00.00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.      ,1,Day,1,2,0,1,0,1,2,Cross intersection,3,Other Injury,40,A,SW,Bicycle,SW,1,1,H,F,2,1,Stop-go lights,9999,ELIZABETH,STREET,LITTLE BOURKE,STREET,0,N,29423,I,MELBOURNE,MELBOURNE,-37.81327,144.96271,3000
245031,T20150025181,3/12/2015,141840,23555,08.00.00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,1,Day,2,2,0,1,0,1,2,Multiple intersection,3,Other Injury,60,B,N ,Bicycle,N ,1,19,H,N,2,6,Stop-go lights,5325,CITY,ROAD,MORAY,STREET,0,SW,57475,I,MELBOURNE,MELBOURNE,-37.82598,144.96007,3006
245578,T20150025674,3/12/2015,141840,23555,17.44.00,1,Collision with vehicle,5,Thursday,116,LEFT NEAR (INTERSECTIONS ONLY)               ,1,Day,2,2,0,1,0,1,1,Multiple intersection,3,Other Injury,60,B,SE,Bicycle,SE,1,1,H,5,2,6,No control,9999,BAY,STREET,INGLES,STREET,0,SW,37445,I,PORT PHILLIP,PORT PHILLIP,-37.83371,144.94682,3207
244898,T20150025053,4/12/2015,141840,23555,08.20.00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY)              ,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,50,B,S ,Bicycle,S ,1,6,H,F,2,1,No control,5061,SPENCER,STREET,BATMAN,STREET,0,S,36819,I,MELBOURNE,MELBOURNE,-37.81105,144.95043,3003
245290,T20150025400,4/12/2015,141840,23555,15.00.00,1,Collision with vehicle,6,Friday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,1,0,0,1,1,Not at intersection,2,Hospitilisation,40,B,N ,Bicycle,N ,1,1,H,F,2,1,No control,9999,EXHIBITION,STREET,LITTLE LONSDALE,STREET,42,S,230816,N,MELBOURNE,MELBOURNE,-37.80949,144.96936,3000
245222,T20150025342,7/12/2015,141840,23555,16.25.00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH                        ,1,Day,2,2,0,2,0,0,1,Cross intersection,3,Other Injury,50,B,W ,Bicycle,W ,1,1,H,1,2,2,No control,5066,DRYBURGH,STREET,MACAULAY,ROAD,0,S,29373,I,MELBOURNE,MELBOURNE,-37.8003,144.94398,3051
245411,T20150025512,7/12/2015,141840,23555,18.00.00,1,Collision with vehicle,2,Monday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,3,1,0,0,2,2,Not at intersection,2,Hospitilisation,60,B,N ,Bicycle,N ,1,1,H,F,9,9,No control,5882,ST KILDA,ROAD,PARK,STREET,70,NW,299195,N,MELBOURNE,"PORT PHILLIP,MELBOURNE",-37.83169,144.97153,3004
246405,T20150026413,7/12/2015,141840,23555,01.00.00,1,Collision with vehicle,2,Monday,137,LEFT TURN SIDESWIPE                     ,3,Dark Street lights on,2,2,1,0,0,1,2,Cross intersection,2,Hospitilisation,60,B,W ,Bicycle,W ,1,1,H,F,2,3,No control,9999,ARDEN,STREET,LEVESON,STREET,0,W,29380,I,MELBOURNE,MELBOURNE,-37.80114,144.95147,3051
245518,T20150025605,9/12/2015,141840,23555,17.00.00,1,Collision with vehicle,4,Wednesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,2,Dusk/Dawn,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,999,A,E ,Bicycle,E ,1,1,H,5,2,9,No control,9999,GRATTAN,STREET,ELIZABETH,STREET,103,W,228117,N,MELBOURNE,MELBOURNE,-37.79959,144.9564,3052
245701,T20150025777,9/12/2015,141840,23555,17.20.00,1,Collision with vehicle,4,Wednesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,3,0,1,0,2,2,Not at intersection,3,Other Injury,40,A,SE,Bicycle,SE,1,1,H,F,2,1,No control,9999,ELIZABETH,STREET,LITTLE COLLINS,STREET,54,S,297347,N,MELBOURNE,MELBOURNE,-37.81569,144.96382,3000
246561,T20150026573,9/12/2015,141840,23555,08.20.00,8,No collision and no object struck,4,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,9,Unknown,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,40,A,N ,Bicycle,N ,17,17,H,5,2,6,Ped. crossing,5318,CLARENDON,STREET,WHITEMAN,STREET,0,N,36858,I,MELBOURNE,MELBOURNE,-37.82535,144.95705,3006
245559,T20150025650,10/12/2015,141840,23555,18.10.00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE)               ,1,Day,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,40,A,SW,Bicycle,SW,1,1,H,R,2,2,No control,9999,COLLINS,STREET,WILLIAM,STREET,28,W,297346,N,MELBOURNE,MELBOURNE,-37.81773,144.95881,3000
245786,T20150025850,13/12/2015,141840,23555,09.30.00,1,Collision with vehicle,1,Sunday,116,LEFT NEAR (INTERSECTIONS ONLY)               ,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,50,B,SW,Bicycle,SW,1,1,H,F,2,6,Roundabout,9999,COVENTRY,STREET,WELLS,STREET,0,W,36963,I,MELBOURNE,MELBOURNE,-37.82933,144.9689,3006
248905,T20160001844,13/12/2015,141840,23555,13.50.00,1,Collision with vehicle,1,Sunday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,60,B,S ,Bicycle,NK,3,3,H,F,2,1,Ped. crossing,5035,DYNON,ROAD,SPENCER,STREET,0,W,36090,I,MELBOURNE,MELBOURNE,-37.80544,144.94305,3003
245875,T20150025930,14/12/2015,141840,23555,14.00.00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY)              ,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,50,B,W ,Bicycle,W ,1,1,H,5,9,9,Roundabout,9999,DORCAS,STREET,MORAY,STREET,0,W,37556,I,PORT PHILLIP,PORT PHILLIP,-37.83229,144.96305,3205
246012,T20150026059,14/12/2015,141840,23555,17.15.00,1,Collision with vehicle,1,Monday,140,U TURN                           ,1,Day,2,2,0,1,0,1,2,T intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,1,H,F,2,1,No control,9999,BRUNSWICK,STREET,HANOVER,STREET,7,S,297823,N,YARRA,YARRA,-37.80312,144.97764,3065
245942,T20150025987,15/12/2015,141840,23555,08.00.00,1,Collision with vehicle,3,Tuesday,135,LANE CHANGE LEFT (NOT OVERTAKING)              ,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,13,H,1,0,1,No control,5499,CHURCH,STREET,CHAPEL,STREET,0,N,37181,I,YARRA,YARRA,-37.82742,144.99762,3121
245979,T20150026025,15/12/2015,141840,23555,07.45.00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,1,H,F,2,9,Stop-go lights,5490,CHAPEL,STREET,DALY,STREET,0,N,37721,I,STONNINGTON,STONNINGTON,-37.83818,144.99589,3141
247340,T20160000149,15/12/2015,141840,23555,07.45.00,8,No collision and no object struck,3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,1,Day,1,1,1,0,0,0,2,Cross intersection,2,Hospitilisation,50,B,SW,Bicycle,NK,1,1,H,F,2,1,Unknown,5318,CLARENDON,STREET,BRIDPORT,STREET,0,N,46651,I,PORT PHILLIP,PORT PHILLIP,-37.83855,144.96313,3205
246090,T20150026142,16/12/2015,141840,23555,17.30.00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,60,B,N ,Bicycle,N ,1,1,H,F,0,1,No control,9999,PELHAM,STREET,RATHDOWNE,STREET,0,W,36379,I,MELBOURNE,MELBOURNE,-37.80314,144.96955,3053
247679,T20160000506,17/12/2015,141840,23555,21.30.00,1,Collision with vehicle,5,Thursday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES)        ,9,Unknown,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,50,B,S ,Bicycle,S ,1,1,H,1,2,1,No control,9999,NICHOLSON,STREET,LONSDALE,STREET,53,S,303581,N,MELBOURNE,MELBOURNE,-37.80972,144.97289,3002
246243,T20150026261,18/12/2015,141840,23555,07.35.00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY)               ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,50,B,E ,Bicycle,S ,2,2,H,8,2,1,Stop sign,9999,CANNING,STREET,DRYBURGH,STREET,0,NW,297410,I,MELBOURNE,MELBOURNE,-37.79618,144.94471,3051
246677,T20150026699,21/12/2015,141840,23555,08.30.00,1,Collision with vehicle,1,Monday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD    ,1,Day,3,1,1,0,0,0,2,Not at intersection,2,Hospitilisation,999,A,W ,Bicycle,W ,1,1,H,F,2,9,No control,9999,BOATHOUSE,DRIVE,ALEXANDRA,AVENUE,280,N,299875,N,MELBOURNE,MELBOURNE,-37.82013,144.97337,3004
246566,T20150026576,22/12/2015,141840,23555,09.05.00,1,Collision with vehicle,3,Tuesday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,3,0,1,0,2,1,Cross intersection,3,Other Injury,40,B,W ,Bicycle,W ,1,1,H,1,2,6,Stop-go lights,5853,JOHNSTON,STREET,NAPIER,STREET,0,W,36536,I,YARRA,YARRA,-37.79858,144.98071,3065
246613,T20150026618,22/12/2015,141840,23555,15.45.00,1,Collision with vehicle,3,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,60,B,NW,Bicycle,NW,1,1,H,F,2,1,No control,5044,FLEMINGTON,ROAD,GRATTAN,STREET,52,NW,297584,N,MELBOURNE,MELBOURNE,-37.79942,144.95449,3051
246806,T20150026815,22/12/2015,141840,23555,15.20.00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE)               ,1,Day,2,2,1,0,0,1,2,Cross intersection,2,Hospitilisation,50,A,SW,Bicycle,SW,15,15,H,R,2,5,Stop-go lights,9999,COLLINS,STREET,QUEEN,STREET,0,E,36889,I,MELBOURNE,MELBOURNE,-37.81693,144.96158,3000
246699,T20150026713,23/12/2015,141840,23555,16.35.00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH                        ,1,Day,2,3,0,1,0,2,1,Cross intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,1,H,F,2,1,Stop-go lights,9999,SPRING,STREET,COLLINS,STREET,0,N,36999,I,MELBOURNE,MELBOURNE,-37.81332,144.97395,3002
246700,T20150026713,23/12/2015,141840,23555,16.35.00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH                        ,1,Day,2,3,0,1,0,2,1,Cross intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,1,H,F,2,1,Stop-go lights,9999,SPRING,STREET,COLLINS,STREET,0,N,36999,I,MELBOURNE,MELBOURNE,-37.81332,144.97395,3002
247639,T20160000466,23/12/2015,141840,23555,10.00.00,1,Collision with vehicle,3,Wednesday,143,ENTERING PARKING                      ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,40,B,S ,Bicycle,S ,1,1,H,F,2,6,No control,9999,WELLINGTON,STREET,HOTHAM,STREET,15,S,298362,N,YARRA,YARRA,-37.79665,144.98779,3066
246726,T20150026741,24/12/2015,141840,23555,00.30.00,1,Collision with vehicle,5,Thursday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD    ,3,Dark Street lights on,2,1,0,1,0,0,1,Not at intersection,3,Other Injury,50,A,N ,Bicycle,N ,1,1,H,5,2,2,No control,5853,JOHNSTON,STREET,CAMPBELL,STREET,0,W,36644,I,YARRA,YARRA,-37.79951,144.98962,3066
246976,T20150026977,27/12/2015,141840,23555,16.10.00,1,Collision with vehicle,1,Sunday,116,LEFT NEAR (INTERSECTIONS ONLY)               ,1,Day,2,2,1,0,0,1,1,Cross intersection,2,Hospitilisation,60,B,NW,Bicycle,NW,1,1,H,5,0,1,Stop-go lights,2240,CITY,ROAD,SOUTHBANK,BOULEVARD,0,SW,29425,I,MELBOURNE,MELBOURNE,-37.8227,144.96395,3006
247109,T20150027116,29/12/2015,141840,23555,05.07.00,1,Collision with vehicle,2,Tuesday,137,LEFT TURN SIDESWIPE                     ,2,Dusk/Dawn,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,60,B,SE,Bicycle,SE,1,3,H,1,1,1,Stop-go lights,5044,FLEMINGTON,ROAD,GRATTAN,STREET,0,NW,289043,N,MELBOURNE,MELBOURNE,-37.79953,144.95519,3000
247403,T20160000227,4/01/2016,152712,23555,10.56.00,6,Vehicle overturned (no collision),2,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,1,Day,2,2,1,0,0,1,1,Not at intersection,2,Hospitilisation,40,B,W ,Bicycle,W ,1,18,H,N,2,1,No control,9999,LA TROBE,STREET,ELIZABETH,STREET,95,E,299575,N,MELBOURNE,MELBOURNE,-37.81002,144.96237,3000
247404,T20160000227,4/01/2016,152712,23555,10.56.00,6,Vehicle overturned (no collision),2,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,1,Day,2,2,1,0,0,1,1,Not at intersection,2,Hospitilisation,40,B,W ,Bicycle,W ,1,18,H,N,2,1,No control,9999,LA TROBE,STREET,ELIZABETH,STREET,95,E,299575,N,MELBOURNE,MELBOURNE,-37.81002,144.96237,3000
247448,T20160000272,4/01/2016,152712,23555,15.25.00,1,Collision with vehicle,2,Monday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD    ,1,Day,3,2,0,2,0,0,1,Not at intersection,3,Other Injury,40,C,N ,Bicycle,N ,1,1,H,F,2,6,No control,9999,SMITH,STREET,OTTER,STREET,12,N,298893,N,YARRA,YARRA,-37.80059,144.98399,3066
247544,T20160000382,6/01/2016,152712,23555,18.32.00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH                        ,1,Day,2,2,1,0,0,1,1,Cross intersection,2,Hospitilisation,40,B,E ,Bicycle,E ,1,1,H,F,2,5,Stop-go lights,9999,LANGRIDGE,STREET,WELLINGTON,STREET,0,W,29405,I,YARRA,YARRA,-37.80659,144.98608,3066
247619,T20160000449,7/01/2016,152712,23555,18.20.00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,40,B,SE,Bicycle,SE,1,1,H,1,2,2,Stop-go lights,5061,SPENCER,STREET,LONSDALE,STREET,0,S,36828,I,MELBOURNE,MELBOURNE,-37.81514,144.95234,3008
247620,T20160000449,7/01/2016,152712,23555,18.20.00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH                        ,1,Day,2,2,0,1,0,1,1,T intersection,3,Other Injury,40,B,SE,Bicycle,SE,1,1,H,1,2,2,Stop-go lights,5061,SPENCER,STREET,LONSDALE,STREET,0,S,36828,I,MELBOURNE,MELBOURNE,-37.81514,144.95234,3008
247740,T20160000572,9/01/2016,152712,23555,10.00.00,1,Collision with vehicle,7,Saturday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,999,B,SW,Bicycle,SW,1,1,H,F,2,5,No control,9999,LA TROBE,STREET,SWANSTON,STREET,0,W,35358,I,MELBOURNE,MELBOURNE,-37.80959,144.96383,3000
247741,T20160000572,9/01/2016,152712,23555,10.00.00,1,Collision with vehicle,7,Saturday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,999,B,SW,Bicycle,SW,1,1,H,F,2,5,No control,9999,LA TROBE,STREET,SWANSTON,STREET,0,W,35358,I,MELBOURNE,MELBOURNE,-37.80959,144.96383,3000
247846,T20160000707,11/01/2016,152712,23555,08.30.00,8,No collision and no object struck,1,Monday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,1,Day,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,60,A,NW,Bicycle,NW,1,18,H,N,2,6,No control,9999,ST KILDA,ROAD,ST KILDA,ROAD,81,N,298342,N,MELBOURNE,MELBOURNE,-37.82263,144.96981,3006
247905,T20160000778,12/01/2016,152712,23555,18.30.00,1,Collision with vehicle,3,Tuesday,142,LEAVING PARKING                       ,1,Day,3,3,0,1,0,2,1,T intersection,3,Other Injury,60,C,E ,Bicycle,E ,1,1,H,1,0,2,No control,5127,TOORAK,ROAD,DOMAIN,STREET,0,W,29463,I,MELBOURNE,MELBOURNE,-37.83726,144.97817,3141
247935,T20160000821,13/01/2016,152712,23555,12.08.00,1,Collision with vehicle,4,Wednesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,2,Cross intersection,3,Other Injury,40,A,E ,Bicycle,E ,1,1,H,5,2,6,No control,9999,ERROL,STREET,QUEENSBERRY,STREET,0,S,36111,I,MELBOURNE,MELBOURNE,-37.80305,144.94962,3051
247972,T20160000860,13/01/2016,152712,23555,08.30.00,1,Collision with vehicle,4,Wednesday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,3,0,1,0,2,2,Cross intersection,3,Other Injury,999,B,S ,Bicycle,S ,1,1,H,1,0,6,Stop-go lights,5287,SWAN,STREET,CHURCH,STREET,0,W,35383,I,YARRA,YARRA,-37.82569,144.99793,3121
249305,T20160002238,13/01/2016,152712,23555,09.20.00,8,No collision and no object struck,3,Wednesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,1,Day,1,1,1,0,0,0,2,Not at intersection,2,Hospitilisation,40,A,E ,Bicycle,E ,7,7,H,F,2,9,No control,9999,GERTRUDE,STREET,LITTLE NAPIER,STREET,25,E,299178,N,YARRA,YARRA,-37.80595,144.97912,3065
249473,T20160002432,18/01/2016,152712,23555,14.40.00,1,Collision with vehicle,2,Monday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,40,A,N ,Bicycle,N ,1,1,H,8,2,1,No control,9999,SMITH,STREET,PEEL,STREET,39,S,299546,N,YARRA,YARRA,-37.80533,144.98317,3066
249398,T20160002347,19/01/2016,152712,23555,06.20.00,1,Collision with vehicle,3,Tuesday,136,RIGHT TURN SIDESWIPE                    ,2,Dusk/Dawn,2,2,1,0,0,1,2,T intersection,2,Hospitilisation,40,B,E ,Bicycle,SE,2,2,H,4,9,2,Stop-go lights,5853,JOHNSTON,STREET,NICHOLSON,STREET,0,W,36709,I,YARRA,YARRA,-37.80029,144.9976,3067
248485,T20160001385,20/01/2016,152712,23555,14.45.00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY)              ,1,Day,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,40,B,E ,Bicycle,E ,1,1,H,1,2,3,No control,9999,CAMBRIDGE,STREET,LANGRIDGE,STREET,0,S,36603,I,YARRA,YARRA,-37.80656,144.9852,3066
248683,T20160001584,21/01/2016,152712,23555,09.20.00,1,Collision with vehicle,5,Thursday,137,LEFT TURN SIDESWIPE                     ,1,Day,2,2,0,1,0,1,2,T intersection,3,Other Injury,40,B,N ,Bicycle,N ,1,1,H,F,2,1,No control,5499,CHURCH,STREET,NEWTON,STREET,6,S,123473,N,YARRA,YARRA,-37.83185,144.99682,3121
248880,T20160001822,26/01/2016,152712,23555,01.35.00,8,No collision and no object struck,3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,3,Dark Street lights on,1,1,1,0,0,0,1,Cross intersection,2,Hospitilisation,60,A,N ,Bicycle,NK,1,18,H,N,2,6,Stop-go lights,9999,ABBOTSFORD,STREET,ARDEN,STREET,0,S,36095,I,MELBOURNE,MELBOURNE,-37.80053,144.9459,3051
248974,T20160001910,26/01/2016,152712,23555,05.30.00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE)               ,6,Dark Street lights unknown,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,40,A,E ,Bicycle,E ,1,1,H,R,2,1,Stop-go lights,9999,FLINDERS,STREET,WILLIAM,STREET,0,W,29420,I,MELBOURNE,MELBOURNE,-37.81961,144.96002,3000
248975,T20160001910,26/01/2016,152712,23555,05.30.00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE)               ,6,Dark Street lights unknown,2,2,0,1,0,1,1,Cross intersection,3,Other Injury,40,A,E ,Bicycle,E ,1,1,H,R,2,1,Stop-go lights,9999,FLINDERS,STREET,WILLIAM,STREET,0,W,29420,I,MELBOURNE,MELBOURNE,-37.81961,144.96002,3000
248983,T20160001919,28/01/2016,152712,23555,06.00.00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH                        ,2,Dusk/Dawn,3,3,0,1,0,2,1,Not at intersection,3,Other Injury,40,B,W ,Bicycle,NK,1,1,H,F,1,5,No control,9999,LA TROBE,STREET,EAGLE,ALLEY,30,E,299040,N,MELBOURNE,MELBOURNE,-37.81227,144.9546,3003
248984,T20160001919,28/01/2016,152712,23555,06.00.00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH                        ,2,Dusk/Dawn,3,3,0,1,0,2,1,Not at intersection,3,Other Injury,40,B,W ,Bicycle,NK,1,1,H,F,1,5,No control,9999,LA TROBE,STREET,EAGLE,ALLEY,30,E,299040,N,MELBOURNE,MELBOURNE,-37.81227,144.9546,3003
249055,T20160001977,28/01/2016,152712,23555,09.00.00,1,Collision with vehicle,5,Thursday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,60,B,E ,Bicycle,E ,1,1,H,F,2,1,Unknown,9999,GERTRUDE,STREET,FITZROY,STREET,57,W,302277,N,YARRA,YARRA,-37.80557,144.97548,3065
249278,T20160002208,1/02/2016,152712,23555,12.58.00,1,Collision with vehicle,2,Monday,145,REVERSING IN STREAM OF TRAFFIC               ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,50,B,N ,Bicycle,N ,1,1,H,F,2,1,No control,5499,CHURCH,STREET,CAMERON,STREET,74,S,299952,N,YARRA,YARRA,-37.81747,144.99937,3121
249447,T20160002397,2/02/2016,152712,23555,16.30.00,1,Collision with vehicle,3,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,3,3,1,0,0,2,1,Not at intersection,2,Hospitilisation,50,C,N ,Bicycle,N ,1,1,H,5,2,3,No control,5499,CHURCH,STREET,BROUGHAM,STREET,76,S,299413,N,YARRA,YARRA,-37.82212,144.99856,3121
249413,T20160002367,3/02/2016,152712,23555,08.32.00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH                        ,1,Day,2,2,1,0,0,1,1,Not at intersection,2,Hospitilisation,40,B,W ,Bicycle,W ,1,1,H,F,2,2,No control,9999,LONSDALE,STREET,EXHIBITION,STREET,83,E,299235,N,MELBOURNE,MELBOURNE,-37.80987,144.97054,3000
249562,T20160002517,4/02/2016,152712,23555,07.55.00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT)         ,2,Dusk/Dawn,2,2,1,0,0,1,2,Not at intersection,2,Hospitilisation,60,A,W ,Bicycle,W ,1,18,H,N,9,9,No control,9999,DOMAIN,ROAD,PARK,STREET,23,W,299325,N,MELBOURNE,MELBOURNE,-37.83411,144.98226,3141
249611,T20160002571,5/02/2016,152712,23555,14.25.00,1,Collision with vehicle,6,Friday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,9,Not at intersection,3,Other Injury,40,A,SW,Bicycle,SW,1,1,H,F,2,2,No control,9999,BOURKE,STREET,ELIZABETH,STREET,33,W,249328,N,MELBOURNE,MELBOURNE,-37.81435,144.9628,3000
249708,T20160002651,5/02/2016,152712,23555,17.30.00,1,Collision with vehicle,5,Friday,140,U TURN                           ,1,Day,2,2,0,1,0,1,2,Not at intersection,3,Other Injury,50,B,E ,Bicycle,E ,1,1,H,F,2,5,No control,9999,ELIZABETH,STREET,JONAS,STREET,4,W,299457,N,YARRA,YARRA,-37.81108,144.99258,3121
250508,T20160003482,6/02/2016,152712,23555,13.30.00,1,Collision with vehicle,7,Saturday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,9,Unknown,2,3,0,1,0,2,9,Not at intersection,3,Other Injury,999,A,S ,Bicycle,S ,1,1,H,F,2,9,Unknown,5061,SPENCER,STREET,BOURKE,STREET,46,N,300061,N,MELBOURNE,MELBOURNE,-37.81671,144.95306,3008
250509,T20160003482,6/02/2016,152712,23555,13.30.00,1,Collision with vehicle,7,Saturday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,9,Unknown,2,3,0,1,0,2,9,Not at intersection,3,Other Injury,999,A,S ,Bicycle,S ,1,1,H,F,2,9,Unknown,5061,SPENCER,STREET,BOURKE,STREET,46,N,300061,N,MELBOURNE,MELBOURNE,-37.81671,144.95306,3008
249893,T20160002854,9/02/2016,152712,23555,11.30.00,1,Collision with vehicle,3,Tuesday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE      ,1,Day,2,2,0,1,0,1,1,Not at intersection,3,Other Injury,60,B,S ,Bicycle,S ,1,1,H,F,2,6,No control,9999,SOUTHBANK,BOULEVARD,KAVANAGH,STREET,34,E,299445,N,MELBOURNE,MELBOURNE,-37.8233,144.96556,3006
